"RPS4Y1" "DDX3Y" "ST3GAL5" "KRT13" "PSD4" "BCAS1" "LRP5" "MECOM" "STAT6" "NPAS2" "PLCH2" "LPCAT4" "MMD" "D4S234E" "NID2" "SNCG" "FGFR3" "SLC22A5" "PTK6" "RPS14" "SERPINE2" "CTTN" "S100P" "ATP8B1" "DUSP14" "SPINK1" "TM4SF1" "IGFBP4" "TMEM158" "ID1" "IRF2" "GEM" "NUDT1" "FBP1" "PRKCZ" "LDOC1" "DDAH2" "CDC25B" "POSTN" "KIAA0746" "MAN2B2" "MELK" "MYBL2" "CHI3L1" "ACYP2" "MBOAT7" "CAPN1" "DFNA5" "AMT" "BTG2" "LOXL2" "AGR2" "FAM53B" "RGS1" "ACSL4" "SMARCC2" "FILIP1L" "PIGK" "CCDC130" "RNF44" "SPG7" "CTSL1" "PPOX" "LYN" "TAF1C" "ITGA4" "CALD1" "APOC1" "ANXA1" "PTPRC" "SLA" "TRIM2" "ATP5B" "CD69" "DPT" "PIP4K2A" "IGF2R" "SLC2A3" "TMEM63A" "AOAH" "SPI1" "VWA5A" "ID3" "SKP1" "CHD3" "KCNJ8" "KRT7" "TGFB3" "MFAP4" "JAM3" "COL1A2" "ARHGAP25" "FAM189A2" "BGN" "CTGF" "HSPG2" "PRCP" "ALDH1L1" "COL4A2" "FN1" "TRAM2" "SEC14L5" "TPM2" "CAV1" "CTSD" "COL1A1" "IGFBP7" "GHR" "INS" "GPX2" "PAMR1" "GDF15" "PLTP" "CD5" "FLNA" "DPYSL2" "POLS" "MPZL2" "DPYSL3" "PTRF" "MFGE8" "COL3A1" "PGR" "AATF" "CYR61" "ELF3" "COL4A1" "CAND1" "MCFD2" "HOXA9" "MYH11" "MGMT" "ABR" "UNC13B" "COL5A2" "SMTN" "CLIC4" "FOXF1" "MYL9" "UPK1A" "VCAN" "COBLL1" "SRRT" "ZNF428" "WNT2" "PITX1" "LUM" "CAV3" "PFTK1" "FERMT2" "TSPAN1" "ARL2BP" "ALOX5" "IFRD1" "SPARC" "GAB1" "SGSM3" "LAMA4" "TCF12" "MTHFD2" "PPP1R13B" "PAX2" "DNAH9" "RBP1" "DHRS2" "AP2M1" "ACTG2" "PTPN18" "CDH11" "COL6A2" "PTPN12" "PDE6G" "ACTA2" "ITGA1" "IQGAP1" "SPARCL1" "TAGLN" "SORBS2" "ACTN1" "ALDH1A3" "PDLIM3" "CNGA3" "DRD3" "ANGPTL2"
"T195" 3.71324264139613 4.53280786880817 6.66116438437954 9.53165059244245 7.32858612027784 5.61946852987974 6.40326825463486 6.51986996338775 8.35735480515208 5.69638368436756 6.66740446424262 7.88042092530992 6.72198571772935 4.89994753400995 5.44901262197731 9.4129917868673 6.38345890886918 6.16624342022643 7.47270281641125 11.6008977426992 8.546575596183 9.7716309423969 7.85700456158402 6.86129845917002 7.9616593857152 7.04150623956909 8.38549759114548 10.7183699688034 6.45530902855209 8.96712787572214 7.17348175420449 7.17374032654183 8.33080637009453 8.00205295611909 6.23113636667465 6.57531408911555 8.44083842553782 9.7767822059919 9.04515031674765 5.82332665719655 6.75922790456093 4.56405595357086 7.35553735899392 6.82703622822251 5.77333081613012 9.04197561374595 10.3262489055964 6.4478189687142 6.81294534719583 8.62164703723356 6.53293315842778 4.21346102887751 5.64619067823897 7.6358052982322 4.9858892774879 6.41734571116219 7.84954146837431 2.95258012412889 7.84217945107318 7.63629644296597 8.35886648200616 10.593292651672 7.30908030936904 8.3341607064558 7.33161648643063 4.1124351227788 6.98750866539646 5.98930692384464 8.88570833262372 8.320103377681 6.99470982411863 5.56915277901325 8.6870572971568 5.35740872996647 5.44954371459775 5.83495242092214 6.5293462979582 8.83111706933116 8.28678987605242 6.85827278674278 5.61164059732167 5.7582154536441 9.86256464057984 4.91726296181646 8.43536255644999 5.34170071065754 8.76474838098724 6.95368223039929 7.59048276244567 6.86503873238368 10.0523967000834 7.91590542210131 7.02670441162773 12.3047292298426 9.03382665006944 9.1560672637416 9.3293382295135 6.58840232245153 9.81906970680466 11.0720646530571 7.44099437536426 5.09279637701997 8.8293464248838 9.07501693999983 9.9504761998193 11.5116552301347 10.2050782460638 7.96597682144434 8.00599550707781 7.52738722110586 6.56584380927338 8.74763586127902 10.4989110669242 7.99331019349596 10.2180109348507 7.996208848633 8.85966446629174 4.98997922549843 8.25812615267246 8.67104182841765 9.02503094028658 10.5941547181105 7.23866541871683 9.37539817435113 8.62784847893321 9.51595213067737 9.01212815645653 9.76569396845228 7.23057807939553 5.67875590984863 8.81145802149234 7.06407271674051 7.72432220643724 6.5617993717181 9.81034599956742 9.08507010478734 8.19361749259062 5.53616245207874 10.924804889036 8.29000447583546 7.8510342489794 5.0139503236447 8.5876585639249 6.82008166460963 7.34735033849056 7.85945628222437 8.95543679972933 6.20465545344681 6.04799097076677 8.0118180365232 9.37534051802553 9.91694383833315 7.30937455412996 6.0199988321716 11.3986689203438 3.87324417018007 7.28216781506147 6.11491168822321 7.0563511953455 8.70437561439329 6.26840772971826 6.18268997428829 6.37570813204328 9.68486677707038 8.04733985909586 11.4714415047108 9.76316566303002 3.54884830752778 6.12404428386918 9.99141535464721 8.15172988209616 9.60186489598248 11.8071649970574 7.57765137259266 9.00625834841771 7.92935889891052 10.4201692702554 4.63407206120304 10.1808494302052 6.74741562028162 5.75419932785155 3.20596311377854 5.70502306967887 8.53943338474452
"T259" 8.0702675599882 7.15239869528872 5.97246341408554 7.36548865540392 6.88972707299985 5.03005695427466 6.67641128103259 7.5803951718909 8.08776176645455 6.05197667966301 6.26423132787657 8.19616120482878 7.53061370663868 4.97668636058228 5.93320904077575 7.89299202101534 5.18172180292293 6.44352535038698 7.10185036457238 11.8270184175587 7.76040938863098 10.2187467870327 7.16968450930549 6.50579119092416 8.34267394353357 7.07199160829575 8.66673750602055 9.38286550345847 6.84634024626873 9.08178182286483 6.60384823193786 8.05967000632946 8.65954082867549 8.41469852166496 5.54018312295507 5.82562947718781 8.23161807103299 8.98951589214853 6.62826199085204 6.74484653546944 6.9691026330007 4.54466064916881 6.06751553650832 5.46325808027412 5.55124703681702 9.48161171727512 9.55500198091302 7.9858514351174 6.74376955817695 7.74138401497125 7.88748904317195 3.05528174191977 6.52790498002541 6.60923269521732 5.28255948147489 6.6059615084724 6.80674625740833 3.08335953196983 7.92832952282142 7.8854696150101 8.76402881759473 10.557374258962 7.40032615809713 7.19269167550736 7.79998857325485 4.61048271818809 7.28104819405133 7.09688958485551 8.6486231739972 6.93174468205663 6.62144422081437 6.79687543151393 9.09351236213686 4.4208083896825 4.89873811850231 5.55506906395304 6.75293177926433 8.811061643658 7.65356882184515 6.11904575162657 5.1952546643231 5.81722346034108 9.55332373583183 5.80289758940091 9.1480344677813 5.91997275682162 6.62248118883185 6.95714964820094 6.35419379009107 7.01335360136786 8.22722816437436 7.20589907892739 6.69342585137388 11.0714199566328 8.28580239035504 9.0258014002719 8.49500881289057 6.6537441249571 9.30009266530334 9.34120846270886 8.05169072763938 4.84641683783997 9.53572818403816 9.81331484411315 10.2121327178704 8.92592626291658 8.95333122462982 7.85579798033033 7.49641569369922 6.85666539061785 6.24125650722773 12.1442122715086 9.41003673401618 8.02210140129997 9.91995951858245 7.6562473897605 8.00591667754814 4.26938040986394 8.7830685165425 7.66894649132941 8.9918601642835 8.5081663274891 6.6415200728221 8.98774330939453 7.62708617989625 8.2241549647406 8.87347245892884 9.25935585085349 7.76107198159662 5.12626955058632 5.45097470539825 6.23656871976897 8.18605489505216 6.90335651388539 9.56020234265122 9.87248696693538 8.27592243458853 4.392648898104 10.1687518303855 7.70075900953494 6.75869981813747 4.38152811117551 8.88735910792495 7.64429221855833 7.33755339949623 7.73899696634431 6.40304946909006 6.1865751351436 7.14514158622311 8.6058719427945 7.9265671056884 10.0181580346808 6.80097972795487 6.47214961409567 10.3425343887529 3.81192029964284 7.51478995094817 7.45919421505308 8.11854628817473 9.73588373428652 6.03422755059256 6.21591833134733 6.15296256050317 6.5712503101602 7.31021953278275 11.7580641445133 4.74299643164988 3.60794562436833 5.92689628330285 9.66677757737243 8.76368864517658 9.168440031833 10.7132253872843 6.52911326850805 8.65698789356354 7.38924615588715 7.54788671692103 4.60740418983697 10.170105467318 5.35809984120157 4.03561014793046 3.24192126372685 5.61263297392603 7.83565582933703
"T338" 3.82672225871853 4.49451604085799 8.85631406706922 13.069494900214 7.7990827976234 9.72481652110596 7.55721481224775 9.10695944136545 9.20986709924737 6.95629048452642 8.98901662734759 9.10076059915082 5.25950943917284 7.60307082567181 3.9669455912898 11.1183098944132 10.3507839671373 7.64445546407824 8.55668414269371 12.3086978502718 5.76393510041144 10.5198817408586 11.9230197010222 8.69765146066541 6.48173993745424 11.107109488247 5.11957333711327 11.1853244571109 4.26099580160664 10.8217461995029 7.54256361807039 4.93917027156111 7.4152868988431 11.1836526874791 7.22875285315347 8.15736698714678 8.01792926981866 8.06481335234554 4.4708038768002 7.38714107402075 7.36005972798507 2.74504147228472 5.99240711545983 4.96730381347086 7.06800409396863 10.0558432458787 10.7136629150287 6.93011204619294 8.24618905679155 10.3073347988695 5.69585037600418 7.97323241619325 6.92664997525186 5.66103630460065 4.33475913934016 7.05346739342536 5.4556371954517 2.8043079048456 8.3763874483338 9.2464459567194 8.9703001988445 8.12655428513279 7.65331915303033 7.51524718825411 8.16879184479447 4.27039624346479 5.22151118152841 4.62772337008096 6.45839806724623 7.919302430259 6.56744531676831 7.8096817710324 8.91838014945275 5.22207204132288 5.14371141946488 5.42161398006225 6.33602196357229 7.16162818186492 9.57638933589249 6.16919150714998 5.42213315683511 6.56848113561207 10.63661861502 5.88039774917721 10.3194188028347 4.89770474565929 9.96858747644863 6.62828080691463 6.91006321301455 6.63578635904652 7.82044474159472 7.62287844741131 7.2270648354641 10.1867198614007 6.51104675248675 9.11393109851093 9.08082920404066 8.6320796350565 9.10387277470626 7.65868882224282 7.00451900931306 5.10069200060667 7.86820125168437 5.72870734633121 10.9413877375943 9.34564944992648 8.98879663442495 8.2314514424032 8.13646185235042 11.3819969202652 6.69858783339415 9.03959678825157 9.57945718633452 8.39724022485152 9.63364068220493 7.17660182457525 8.17242548079873 5.4226128922885 7.00695133431284 7.32291380032868 7.79853665279004 7.78600837183457 6.97710251758244 8.72477222653371 5.50644213203627 11.1766675004239 7.88863979543273 8.83509573209833 5.77223513292711 5.23918361877291 8.5538888029064 7.81078864179826 8.79482463868784 7.60967033281196 7.32024641861305 8.36101430509452 5.75400519910337 5.03026917400956 9.45232374885666 10.4857481773936 5.23356134356451 6.64688956287557 8.70077933774719 7.12929577793944 7.4490557987944 7.43938081482059 7.13377128410167 6.43982295702365 5.08854459781054 6.50392826043131 9.43082731214648 9.06130387917898 10.2386170320052 5.60138813879595 9.49509488410717 4.06213296451843 7.64398066167222 4.67210820868011 6.72073911320287 6.28534683998727 7.62284251829807 6.26788334873362 6.55928157416511 5.9287051425077 11.4381239770012 11.073543635346 7.88720488655662 3.63446604765595 4.40204015103778 8.45741294103223 6.9790647222426 9.59166979370722 10.687829695439 6.05332745238754 8.60376326801096 6.97979852619592 8.67089566939597 5.74831288583031 9.06635867345113 5.97475525908394 4.22307221833927 3.46750105861785 5.8293823313968 7.71353692488696
"T407" 4.73520408963033 3.4618591406333 7.28374314573989 12.3532212474623 7.63000536839495 6.79703145050039 7.28445246028296 7.64250099082819 8.54828151437355 6.54450423506518 7.38139474316287 8.02303479883694 5.01364134490017 5.69253241236651 4.04595516632082 11.8413076090321 10.7637640992099 7.38135491807656 7.83499708738589 12.2596530673117 5.65471621031959 9.5560320639407 11.6022191133198 7.75919736654199 6.83446849819956 11.3334043037449 5.44664663966914 10.5153750983065 4.46865558086182 10.0867318084883 7.60518202949778 4.16565494616962 8.05569013881293 10.2520001408765 7.20325673788319 7.36884548544641 8.32255456018111 7.97218865353863 4.83795176087741 5.90001625718778 7.03725705571403 3.54620666483068 6.86092014653622 4.8947977944176 6.64005832486489 9.45143732811339 10.4365418453907 4.61207721534369 7.30273276014397 9.95186060729594 5.98349856244074 7.67562983179455 6.80218747349783 5.56427478875008 4.24056343385602 7.13895531982379 5.61074026670255 2.7618458011774 8.44579451079918 8.43128045066113 9.004514097078 8.80328383633972 7.98882373402063 6.38846730281824 8.10448768709342 3.95937790062837 5.27800372148712 5.47347722257836 6.07092035500553 7.15587008829865 6.13944969172432 6.3029869206254 9.46482040947619 4.60033170925565 5.2254809310064 5.35783572666494 6.54357365863186 6.58812378667 8.88946791537808 6.29858651761735 5.64632427755685 6.18543973758124 10.2364046799491 4.97557070418732 9.34192464596322 5.15911345452089 10.6348799119418 6.61393559020785 6.90315287527278 6.45604842522821 7.5907837332442 7.2873792677937 7.00333079091018 10.1537438784852 5.76500223997907 8.7049721322914 8.38838060664178 7.19638110947929 9.01408258520574 7.66742578270124 6.68363127448015 5.47828931287885 7.96350703798937 5.18909929216596 9.54979441940533 9.64066537308162 8.92542332432925 7.93665609872382 7.80748034763594 9.06168284454637 6.64977700456481 9.4841531691121 9.87208700727376 8.24551932241277 9.60979100372642 6.0972672155004 8.16617334724351 4.96088278359117 5.8562949050953 7.52343352274022 8.17354070240614 7.75294728122641 6.91455177141938 9.07125588743138 5.19303618741896 10.8804006192882 7.8246456185628 9.0700751846061 5.1669445966211 5.20073479192797 8.07485874619167 7.36403666112888 7.66563082433499 7.52211781285817 7.23142622631216 8.7892467021381 6.7367867648019 5.09424914060365 9.49489386545376 11.3782269766239 5.49452153501576 5.73690227861318 8.81462501569644 7.26159572011549 7.35586652084998 8.09590989337662 6.08218762469502 6.57235297169129 4.42016087846098 6.68205928913575 8.89553627870663 8.56224896483224 8.98500372873498 5.9334763303932 9.24100745390628 4.20878327938153 7.70014284600594 4.77471381014297 6.67161669875816 7.75233874076934 7.19941971875292 6.52739456591192 6.72392598192739 6.06456003360389 12.0852375614694 10.7872251122323 7.65711677026649 3.3383609251746 4.10869268953129 8.34855661311297 6.09357473751197 9.8247292174017 10.7073918659309 5.8860873757019 8.03465831809949 6.70831111119734 8.78013517819893 5.55111388917267 8.39957574828912 4.5138058909336 4.18842602346718 3.41984577875824 5.80130326033995 7.79341911342967
"T413" 8.74731930393931 7.19982769118669 6.92854925362866 7.77537949984702 7.52083654357934 9.01487612859492 7.33887309326223 7.48922028894628 8.48565374605225 5.78492180402145 7.25518731362908 8.19205491758699 5.55783523293334 5.22460484037239 4.36660306774062 10.1620437817615 6.19482163869506 7.68725973764403 8.08078695021797 11.0362576271242 6.22611672962271 10.0010844454415 7.69125816113106 7.47563576424891 7.13922351736507 11.8941761832547 8.32391711640225 9.95190219222258 4.86252663464726 9.3731165665073 7.93758324666088 4.74775789090809 7.6951645192456 11.6895923402758 7.15007139074238 8.26530522507457 9.04988107714688 8.19596965923811 5.57152201103489 6.17133646036096 7.4565917919473 3.52225160185849 6.18201604310634 5.7215733664695 6.58129735700043 9.79119782565572 10.3669260126505 4.8036347706804 8.5781360191854 8.64605129555635 5.74219762990779 7.05629937390667 6.34076014617686 5.16464141805958 3.85285801797906 7.24647013239558 5.68222187897058 2.97310869088677 8.34102558594405 7.69327934414759 9.06524927991105 9.12917279388388 7.75885962300474 7.8370300725011 8.05166596510684 3.81108375370266 5.64522787773892 6.15393335133997 8.0240064326764 7.43993944770095 6.46081796382566 7.84446141148816 8.8329914583072 4.57136701464064 5.11957150792659 5.17735014893782 6.24959273523618 6.54805773575306 8.89360882663898 6.02588938562893 5.43909980733866 6.67204392721959 9.39588293597388 4.85207654486358 9.56399602585623 4.97837495944262 9.55333607771054 6.43232143594541 6.75116895660483 6.46755583353166 8.26521589922184 7.21878010501027 7.53697494037668 10.3608917229326 6.22204058310997 8.79041514952145 9.01105861124596 6.68733167711238 8.66775937216481 8.13423263031203 6.69948115456722 4.87935134015814 7.99755015842057 6.7450322823825 10.2568933400908 10.0580950350622 8.63024933223672 7.99442714623745 7.97303733091675 7.19492177651358 6.61689073388372 9.51596197744169 8.02272157585607 8.17853229252647 9.6949901681633 7.03409123345414 9.03789492313362 5.52833982994387 5.78842406306862 7.79349028212614 7.87542243638318 8.91725941118658 6.88374755708346 8.73290512356335 7.08807240558303 10.9040424128154 7.60408614358423 9.59868589730018 6.30840826064743 5.15921249234449 6.66740336685216 7.22295105261425 8.26005988316978 7.40343032462846 7.30668315700052 8.18894486886945 7.09718153995237 4.86076299149083 9.5893994872204 12.3929893453079 6.18221127689872 5.45996345043967 8.58476027100062 7.46199711953314 7.33683742866788 7.28601639654318 7.65738219987075 6.34735165028035 5.40620356035608 6.60375681157238 8.5181764291141 9.51386474484575 8.84598795540672 6.15889883646051 9.13174903620259 4.63814992868957 7.60084151324821 4.70389497556773 6.93477330726791 6.6321323879256 6.46313100448948 6.33064899753076 6.34628138696316 6.51573666361955 11.1568397893982 10.8114947269681 5.90306854299944 3.3136916825912 5.28066737303924 8.58487281444353 6.87647319648403 9.6471093743071 9.60121738848855 5.83526944231967 9.21706837109202 6.34808574287662 8.27404921071603 6.99588182473599 8.18682684811149 7.14720474071765 3.8824886485063 3.23453691556154 5.67205460174727 7.694287258701
"T447" 8.58375014445043 7.01724217024836 6.42011584839601 7.30535118165743 7.18397316898787 4.9536857410578 6.29197657011575 6.04273419495468 8.00485091400423 5.35002415828281 6.81523605762187 7.6715203999632 6.70662071900368 5.23488361864957 6.06653244118101 7.82446792224925 7.39769708353927 6.37584904724865 7.07090884195787 11.7681069852811 9.9130248390643 9.72951544771765 6.93931398408786 6.27041320647187 8.99489222605925 6.69701003950648 7.80044825953761 10.897444318388 7.16625541068539 8.3291758122251 7.27167206231263 7.76857580847212 8.44149300367322 8.12209515520103 6.05443641691628 5.67707518190359 8.69727844906786 10.2454170301345 8.93214840399978 5.54286077521696 6.61495326695179 4.84724489442717 7.16001372504215 5.70962451147991 5.63121120329555 8.64386647897027 9.60377871307634 7.20318643222756 6.4752055948692 7.5858116083219 7.82154826893007 3.58401712775927 5.83822232913502 6.90301888337865 5.47377429528562 6.32484522878325 6.79457887637263 2.84192056372006 7.73989769595761 7.95535922451988 8.31141377274823 10.4987971460384 7.07934069684099 8.18804084925331 7.45640868389822 4.29833486882496 7.8199829153422 6.70187656044776 8.52963034925016 7.99839968766864 6.54584777152488 6.07165627263047 8.96502634963194 5.00338277408767 4.83906932661958 5.54003131734716 6.3763843841532 9.64519178199305 7.66107359438078 6.34540381646375 5.56142125616143 5.78287719026663 9.57934443215885 5.73185738489274 9.15757218185012 5.47563689525221 7.3327688723866 7.1455210674673 6.40731988499882 6.71128470184504 9.78159077122975 7.46787309851961 6.80575804041382 11.8454583105296 7.84138804599796 9.0475136560081 9.09305559686334 6.02620741582564 10.5555329894076 11.972135260364 7.83559768546605 4.89287592975139 9.9946979891334 10.3763239902304 10.2316972737758 11.1623280674924 10.2195924438134 7.9420412279014 7.75003125142815 6.81109231045992 6.13963503857309 7.78504715513106 10.6153943814155 7.8029764684974 10.479926884353 8.78121194024553 9.13086026443932 4.77784062550569 8.64040784162923 9.11290555720914 9.5230291513792 10.24831388966 7.3654925943797 9.96459899900437 6.9069070356001 8.68421850538616 9.5013049837119 9.63303570820094 7.67900919575723 5.44872438684807 6.85670935594414 6.8233444827014 8.01360202326793 6.18693680912546 9.46052261009347 10.536621837307 8.87327324204376 4.61919591993852 9.73501799211506 7.48579385174316 7.30922757177558 4.51462684666301 9.07997153920203 7.37387146634354 7.19422395797857 8.05586532806987 8.31131999234973 6.05317345690734 7.05619960991384 8.84262329309247 7.97361957369268 9.24420247493149 7.12091752168654 7.70623498926088 10.7807546796762 4.06081311877013 7.32916066271127 6.03828701246348 7.35113389487487 9.16711014848655 6.22898572790146 6.09621452972788 6.27324409319905 8.49809708300658 7.55890259327362 11.4429151068903 8.23432899497716 3.56200276032757 5.56197806944821 10.8876986958182 8.2919676941033 9.36199717333007 11.2634754048007 7.4426593328325 9.29477571434384 6.87664952320092 9.09489865626082 4.7544510624797 10.5709718083916 5.47507987961394 4.77182565096892 2.99086355007704 5.69580522815443 8.43851565604905
"T448" 8.50376015653421 8.21111592098195 8.01890093316864 11.9432564563862 7.74941385838266 8.73735617441114 7.51262651343071 8.82797565984636 8.85327946119037 6.692883274819 8.38873649129964 8.09756556716506 4.82281559373614 6.3179612578693 3.98375182261986 11.4355402141939 9.06757222647977 7.83577650856797 8.46695096982664 11.8828733209949 6.14205269584992 9.57979456868 11.5314693413429 8.03312413106446 6.79734834749877 11.4637753750313 7.41439527914168 10.383318357893 4.87941969085795 10.4624693207571 7.90333530935218 4.85182384957851 7.355625641698 11.636518307912 7.05311093485874 6.20066271103615 8.08976456948087 7.60861397306168 4.60905627028084 7.1617283204365 7.43683327634032 2.78472902173866 5.45209276377318 5.05102713540164 6.54892370246241 10.1182593529799 10.3799688729887 4.97253525977125 8.13308252985831 10.8809624979502 5.70240677383336 7.39899586636504 7.23935479613854 5.10028076877556 4.34134029683186 7.02359365806503 5.05404202573138 2.74234246251745 8.32125543216412 8.90643212221154 8.8523849420846 7.80330597667331 7.73207403796639 7.0769811842279 8.04301740790701 3.90658513885007 5.22324962410377 4.77352868804813 6.97978408673555 6.46839218364329 5.9636473217231 8.42831642846575 9.36677275085807 4.49939228834024 4.9495604637087 5.24351107783849 8.03629057114795 6.94681909591555 8.99463917459046 5.99619012862637 5.31130927636264 6.72824947369275 10.0509381459875 6.27100149931421 9.83391840169132 4.87779959468722 10.7725930326319 6.82606799789371 6.40595257959993 6.42883804512477 7.58084063107647 7.66391760249637 7.45526214968074 9.79622013138585 6.68861865407272 9.04099776106835 8.67920650738112 8.45866762931236 8.71978336253885 7.30570264283341 6.83531838865713 5.33449870012025 7.37262094954547 5.44715275466572 9.9835276087977 9.28050890667133 8.59777648293218 8.33416266654352 8.58620775713838 11.244642152675 6.54323311984452 9.51278856334701 8.73411308871446 8.46610719953517 8.80187508581417 6.22041746824388 7.796220441925 5.91346780618254 5.92523446998092 7.34475199256073 8.10703192962202 7.74243283870686 7.18970331200714 8.48568936137919 5.55357784315998 11.0732765031956 8.12031459452282 8.83680142420716 5.4429946808826 5.39697442989441 6.25748685840064 7.3648274055105 8.22880352600215 7.45812183433679 7.05551874830043 8.48733247719226 5.8924904065499 4.61445677672816 8.44949310825347 11.2554677543029 6.5853665971878 5.13642283948419 8.163590341244 7.46325757636147 7.56301183627418 7.23164612908991 6.165385420207 6.71373718109336 6.23811240238175 6.52208179711128 10.5971090283497 8.95534260058358 9.15206702508831 5.75050576030237 9.23662049412571 4.18493772326456 7.84412492020516 4.57910647772587 6.65656227172152 6.4646958965843 7.15382512105927 6.65688257289493 6.94787245560964 5.59668751604208 12.7842176986225 10.5799470234781 5.37500956851884 3.21986799009783 3.99116019569128 7.84056307821656 6.79452874333403 9.83422390196314 9.68570563964329 5.95616416281868 8.50113653779347 6.89169645500773 7.86394774006466 5.01360452561463 7.71970112646852 5.27053039569137 4.35358805917691 3.80768664555909 6.23328637462109 7.83949110977145
"T506" 9.80097021577749 8.01351438077882 9.57501503417643 13.177640823009 7.91581206794541 8.65151992639274 7.65240271539243 8.61492396966273 8.75127711522389 6.57679376483478 8.29400965467233 9.15306023996077 4.90935509031069 6.50661842801868 4.45802225520855 11.005621297255 11.0341247317056 7.27237970272941 8.36650060478018 12.3358338910482 6.16877143120826 10.14110636183 11.5328317784033 7.74168359011668 6.7130398970642 9.8532693907561 5.86568929140129 10.4033523306104 5.05838585845051 10.7588488266494 7.7917525570762 5.94194112633817 7.43041545957587 9.65285552465498 7.22088969880021 7.74276494336654 7.93391019004053 7.81504392216844 5.00065501030712 5.84891196470424 7.74661462658393 2.91979746765384 5.7275230472046 4.89860816373099 6.41870093484153 9.5222557217499 10.8393624674699 6.09305612567222 7.37859821992735 10.3496275950949 5.68102554975462 8.02694844797001 6.92228545299624 4.87770045063134 3.86618576655648 7.00778081016829 6.76357730977803 2.81340702951534 8.4980626107537 9.2150172817409 9.01896824334712 7.6237559474018 7.77472309392684 6.44751833093583 8.11597640859893 3.93367188221726 7.35822274996064 4.41260375284701 6.10772283652891 7.28311617416602 5.92781400066907 7.39664681959078 9.26567348643333 4.61712939868447 5.36015586212573 5.2931006685298 7.35854860872807 6.6697126939085 9.09715915073289 6.07926642310839 5.1928685255418 6.06223010726743 10.4821166145527 5.87842649991781 10.1159278336541 5.09989576235356 10.798123117806 6.83146695283515 7.51462707982995 6.90700989549642 8.32914058464088 7.47338806179488 6.9536804422672 10.6435231267744 7.26251825044967 9.28095112861522 8.84236151538495 6.77195212570022 9.4642565071999 8.77457656128887 6.82993844140201 4.89516719260271 9.3537828697958 7.7277463380472 9.15771963489459 9.56275405577635 9.52531098982737 4.50139747812395 6.2335723904488 9.64744504087562 6.81442734407091 7.95547746446973 7.53608338244672 8.10771632056247 9.93907137014195 6.90320904736011 8.10180301770956 5.69686033246255 7.9644667588031 7.96117170977704 8.58369240231946 9.26361397887385 3.49526642429667 8.77386619595642 5.8851218925497 10.6163635607301 8.52161326499825 9.30110912913725 6.14030864862373 5.40072804479876 10.135237731192 7.12452661518408 8.2594567814451 6.66691960133239 7.54863294922858 8.7787812408503 6.81926687061459 4.8577439830839 10.8487208936635 11.9707720210658 5.63550288883045 6.33589727085803 8.58760153971478 7.22836265960485 4.45762985626746 7.96299344741281 7.40324572786212 6.2457485218695 4.85074082443925 7.23424592953539 8.23953855845904 9.36529053409387 9.04195352401495 5.72824620670628 9.62674879702756 4.17343376238798 7.43646305898047 5.30013668763536 7.51008470276782 6.29558929328971 7.58548496883539 6.43224879381516 6.49815157284277 5.64987078457028 12.8656236012367 10.9937766700367 11.0713530727749 8.43339828158342 4.86455289842834 8.73966222264005 7.4110818747221 9.58727199794804 12.1360047635813 6.46818602412645 9.2220683934159 8.55748548103765 10.4120623168737 5.44179706687794 8.49207671053864 5.64409939499765 5.68788373298464 3.39831831136311 5.80791572961981 8.04911895796652
